dataset,seed,backbone,variant,n_tasks,AA,BWT,remembering_rate,CFI,clean_acc,clean_mcc,clean_f1,clean_bal_acc,sel_acc,sel_mcc,fgsm_acc,fgsm_mcc,fgsm_asr,pgd_acc,pgd_mcc,pgd_asr,square_acc,square_mcc,transfer_acc,transfer_mcc,epochs,epsilon,beta,ewc_lambda,status
CICIoMT,7,lstm,ewckd,5,0.3724,-0.7334,0.2283,0.6117,0.33466666666666667,0.2711206672572057,0.17782520991244652,0.33466666666666667,0.11770551038843721,0.09876977643119433,0.336,0.27292546331276424,0.398406374501992,0.3363333333333333,0.2735662449778253,0.29880478087649404,0.336,0.2724343641042767,0.3363333333333333,0.27390528901845607,20,0.1,6.0,1000.0,ok
TONIoT,7,lstm,ewckd,9,0.5476,-0.4217,0.5671,0.4064,0.16066666666666668,0.11075617952654582,0.04769200949158711,0.18561602870813396,0.11797547135273659,0.07862056821149169,0.152,0.09823264623236867,6.224066390041494,0.152,0.09828430725239959,6.224066390041494,0.152,0.09813139089339012,0.152,0.09819435271737789,20,0.1,6.0,1000.0,ok
CICIoT,7,lstm,ewckd,8,0.4343,-0.4414,0.4787,0.4707,0.115,0.07445868935482118,0.04412043086156674,0.1325715862927996,0.03976386723100914,0.03301699533182529,0.09166666666666666,0.06679014219698383,24.637681159420293,0.092,0.06424516574514344,24.347826086956523,0.09233333333333334,0.0681246875604885,0.09166666666666666,0.0654771727070722,20,0.1,6.0,1000.0,ok
CICIoMT,13,lstm,ewckd,5,0.3694,-0.5862,0.4121,0.5594,0.3333333333333333,0.2609607250025776,0.16909377163657635,0.3333333333333333,0.11418247515808491,0.09105174831396257,0.3343333333333333,0.2618858234873099,0.0,0.3343333333333333,0.2617911026351744,0.0,0.3343333333333333,0.2615150954370158,0.33466666666666667,0.26124558770859074,20,0.1,6.0,1000.0,ok
TONIoT,13,lstm,ewckd,9,0.5438,-0.4229,0.5641,0.4087,0.162,0.11613779787796819,0.050371271940854,0.1873558710487097,0.11806699615595827,0.0880310034897318,0.15833333333333333,0.11014043558307626,2.674897119341564,0.15833333333333333,0.11034961266483065,2.674897119341564,0.15866666666666668,0.11178459733878171,0.15866666666666668,0.11452148937093656,20,0.1,6.0,1000.0,ok
CICIoT,13,lstm,ewckd,8,0.4304,-0.4431,0.4762,0.4739,0.117,0.033813264551220856,0.027761458049637373,0.14791655338662027,0.03976386723100914,0.010695911352044373,0.096,0.007326638337103494,20.7977207977208,0.09466666666666666,0.004504087491028483,21.937321937321936,0.095,0.006154563582013989,0.09666666666666666,0.010120699844397322,20,0.1,6.0,1000.0,ok
CICIoMT,21,lstm,ewckd,5,0.3699,-0.7336,0.2256,0.6134,0.3333333333333333,0.25705502647787837,0.22807269825353702,0.3333333333333333,0.11400180668473352,0.06219990415729709,0.194,0.05304945595717368,41.8,0.19366666666666665,0.05251069808861625,41.9,0.19566666666666666,0.055968192229120604,0.194,0.05275162945733206,20,0.1,6.0,1000.0,ok
TONIoT,21,lstm,ewckd,9,0.5469,-0.4215,0.5669,0.4066,0.162,0.14572992229909099,0.07171291735084838,0.1834110399437455,0.11879919458173165,0.14499406426093106,0.152,0.1323951923133264,7.613168724279835,0.152,0.13230639426503985,7.613168724279835,0.15166666666666667,0.13180234970451524,0.15166666666666667,0.13206908930446085,20,0.1,6.0,1000.0,ok
CICIoT,21,lstm,ewckd,8,0.4319,-0.4519,0.4674,0.4779,0.121,0.041024460374172504,0.03031527557040618,0.1690619621752985,0.04054355090220539,0.010420542063875798,0.09633333333333334,0.007321695490245283,23.415977961432507,0.096,0.007249047749783518,23.69146005509642,0.09633333333333334,0.009169703198567029,0.102,0.018164763820902142,20,0.1,6.0,1000.0,ok
CICIoMT,42,lstm,ewckd,5,0.3697,-0.7350,0.2251,0.6140,0.3333333333333333,0.29593994313313343,0.19252737715237186,0.3333333333333333,0.11400180668473352,0.11446108113666527,0.202,0.0885193271145258,41.099999999999994,0.202,0.08653786909129399,41.0,0.20366666666666666,0.09385928724334879,0.20333333333333334,0.10010574600949175,20,0.1,6.0,1000.0,ok
